price_a,price_b,fee,slippage,profit_margin,label
5315.34034218,5290.54736385,0.0786,0.4112,-0.009515811280004834,Loss
7578.61373006,7612.510845,0.0388,0.1182,0.002898182749542708,Profitable
43385.48764375,43369.63134503,0.075,0.1293,-0.0024035642330014744,Loss
36934.55542179,36838.88541763,0.0365,0.152,-0.004466837375348107,Loss
15086.1690719,15038.05043906,0.0392,0.0772,-0.0043485242630476794,Loss
47781.50305272,47829.98216184,0.0615,0.1852,-0.0014488258278288987,Neutral
35153.52270797,35089.20213989,0.0998,0.3981,-0.006774972180637319,Loss
1691.32878807,1691.83733469,0.0726,0.2387,-0.002803593666366957,Loss
48241.74599138,48161.15167444,0.0103,0.2947,-0.004706280174383178,Loss
27916.0832341,27794.28091459,0.0613,0.3123,-0.008069013513070607,Loss
25425.64045672,25479.84982456,0.0686,0.4467,-0.0030054381556167396,Loss
49600.29761657,49652.06923993,0.034,0.3467,-0.002752743838183338,Loss
3172.15061982,3175.47190856,0.0649,0.1315,-0.0009151877418879792,Neutral
46825.06220732,46682.18613861,0.035,0.2045,-0.005433260781932161,Loss
10649.49006686,10617.57289858,0.0816,0.07,-0.004506229268220709,Loss
46872.07593538,46773.41223746,0.0727,0.1939,-0.004758271311614227,Loss
7786.49080772,7818.41962821,0.0781,0.1927,0.0013887796308288106,Neutral
40167.81484489,40348.96092833,0.0484,0.4458,-0.0004301421512523177,Neutral
34448.27122961,34435.49952774,0.088,0.1865,-0.003107220833004673,Loss
12017.62814206,12049.28462494,0.0273,0.3129,-0.0007652260886597589,Neutral
35549.43161516,35425.02715047,0.0469,0.3512,-0.007450816604033795,Loss
30451.36653504,30476.38321522,0.0567,0.128,-0.0010235804638991791,Neutral
32372.19291365,32530.47115701,0.0537,0.2174,0.0021724377220660096,Profitable
26862.6891909,26805.67267452,0.079,0.1352,-0.004255401999892063,Loss
23652.11739288,23572.64516966,0.056,0.0465,-0.004380556807946607,Loss
15189.26083156,15204.83531828,0.0559,0.1998,-0.0015277318625024606,Neutral
28852.8139252,28744.32464678,0.0623,0.2883,-0.00724070759038784,Loss
17145.90921282,17077.53728616,0.0528,0.4365,-0.008837410985219517,Loss
38876.99939296,38786.18252328,0.0294,0.2868,-0.005480675226164864,Loss
42989.17306768,43014.44102513,0.0451,0.1185,-0.0010465129919729505,Neutral
9740.2816959,9743.47173029,0.0942,0.3128,-0.003727320347057208,Loss
18007.00471613,17952.08233416,0.0757,0.376,-0.00753302981487952,Loss
19601.46806262,19539.4067923,0.0316,0.1769,-0.0052402283182103925,Loss
49078.68745592,49143.48743911,0.0508,0.1495,-0.000681306976616815,Neutral
41512.35697444,41323.47666263,0.0298,0.3733,-0.008546526970214312,Loss
20622.28647465,20584.00315934,0.0202,0.2388,-0.004434918540953557,Loss
5151.21834713,5140.42726869,0.0846,0.252,-0.005442539862086244,Loss
20720.55656657,20774.50536883,0.0267,0.1448,0.0008871153328621591,Neutral
47065.18454169,46925.99019904,0.051,0.1558,-0.005015108769335427,Loss
47320.39264566,47524.36705589,0.0416,0.0758,0.0031328190639112797,Profitable
7199.4732883,7232.32459648,0.0388,0.4826,-0.0006476078761934121,Neutral
29958.27911708,29958.54481054,0.034,0.072,-0.0010500181982621088,Neutral
3570.11839662,3556.77114133,0.0772,0.1842,-0.006336040573705876,Loss
39710.32506465,39824.54348432,0.0134,0.0853,0.001887427330572459,Neutral
27238.61621283,27196.1379914,0.0856,0.3833,-0.006219322889601417,Loss
8175.3949423,8157.95176487,0.033,0.215,-0.004602205463006011,Loss
3401.17506996,3395.34778645,0.081,0.2122,-0.0046317345323723825,Loss
6180.79460678,6208.13555463,0.0828,0.4829,-0.0012265286985403236,Neutral
18822.85971566,18875.41249554,0.0173,0.3442,-0.0008200696855052297,Neutral
44993.09137463,45120.18668008,0.0491,0.0865,0.0014667848342959603,Neutral
49171.09235827,49361.50407927,0.0199,0.3631,4.227029749350092e-05,Neutral
22510.48333177,22511.45483656,0.0461,0.3441,-0.0038438434406014932,Loss
41696.51266735,41742.33189167,0.0805,0.3508,-0.0032003227523320086,Loss
6127.44029912,6156.94247117,0.0856,0.3633,0.000324307057196038,Neutral
33666.79541518,33803.5439978,0.0386,0.4252,-0.0005735164761403302,Neutral
13920.78036831,13917.01025925,0.0296,0.292,-0.0034756483004095852,Loss
19549.68821711,19603.61940075,0.0123,0.4816,-0.0021696119720543256,Loss
15234.2282717,15176.36282216,0.0902,0.0273,-0.004967547172797834,Loss
36989.96045293,36856.29491713,0.0641,0.3444,-0.007667241866470143,Loss
10357.25294804,10399.71785426,0.0349,0.3566,0.00018429481570912326,Neutral
20130.28503854,20070.72236896,0.0247,0.3302,-0.006484844016416452,Loss
32100.53848167,32040.74743462,0.0582,0.3826,-0.006243098616446598,Loss
24591.2701742,24497.85066106,0.0493,0.1402,-0.005683119788075563,Loss
49429.44577266,49510.63645396,0.0242,0.4426,-0.003011385868166104,Loss
33152.16976026,33072.87006217,0.0707,0.2904,-0.005981392384935742,Loss
21867.31576162,21804.77654922,0.0235,0.3297,-0.006369443188882853,Loss
1194.8235804,1198.77779475,0.0168,0.4571,-0.0014228027747632678,Neutral
41344.57664571,41296.3921639,0.0426,0.1977,-0.003559882178348083,Loss
20190.71631621,20092.12168406,0.0105,0.0497,-0.005481866546284015,Loss
2449.02196144,2449.00722646,0.0522,0.4471,-0.004974180595691466,Loss
31844.16432933,31844.07385803,0.0593,0.3223,-0.003804323764236759,Loss
26959.44656583,27056.33237842,0.0531,0.1534,0.001525610796947543,Neutral
42679.78216668,42623.72171224,0.079,0.4079,-0.00615255633737625,Loss
40558.85247941,40622.01550404,0.0416,0.3288,-0.002138760189941706,Loss
39674.86406915,39591.34838287,0.0728,0.021,-0.0030401507938741705,Loss
2970.24681076,2979.09298462,0.0137,0.2823,1.8208323174253843e-05,Neutral
48838.2194011,48882.0361573,0.0196,0.1662,-0.0009590364207169216,Neutral
21922.93626921,22006.99183705,0.0806,0.2438,0.0005882300016737888,Neutral
25754.23488771,25802.76127688,0.0433,0.4573,-0.0031062400747350937,Loss
1874.705283,1867.29279468,0.0355,0.0505,-0.004809812156675034,Loss
24967.67915233,24968.11198973,0.0744,0.0359,-0.0010844679234302303,Neutral
49925.66902232,49890.50537017,0.0397,0.0827,-0.0019259627206608936,Neutral
47128.98663495,46993.34763583,0.0517,0.2084,-0.00546482366863885,Loss
21365.47801589,21365.84954953,0.0873,0.478,-0.005603931537732961,Loss
11654.34005417,11708.95123091,0.0783,0.4459,-0.0005531911897078204,Neutral
44349.976461,44140.66240964,0.0259,0.0242,-0.0052179835907761474,Loss
26071.21687341,25956.41970405,0.0348,0.3583,-0.008301581336276745,Loss
14381.20632834,14380.8784371,0.0761,0.0213,-0.000995830043160793,Neutral
8827.63926942,8824.35172584,0.0381,0.1864,-0.00261155187363435,Loss
48132.71946867,48154.46140998,0.0735,0.149,-0.0017693550424197867,Neutral
44370.76235748,44386.18101262,0.0595,0.0277,-0.0005240471952822213,Neutral
25642.09391271,25559.35430751,0.0684,0.0628,-0.004532763184380896,Loss
31137.06116291,31179.07394395,0.0676,0.0609,6.420286764793002e-05,Neutral
23520.32560031,23453.37526948,0.0898,0.1895,-0.005623781045379615,Loss
41991.4353722,42029.50731746,0.0627,0.4642,-0.004339475530489484,Loss
29808.59488485,29664.44363073,0.0464,0.4197,-0.009452835974269179,Loss
43913.72974404,43781.71626072,0.0407,0.4685,-0.008057173531929317,Loss
30586.84984584,30592.24257704,0.0395,0.2772,-0.002981249569278171,Loss
19862.16830338,19842.71247977,0.0453,0.1858,-0.0032829548670451248,Loss
39708.86200588,39598.32887418,0.0899,0.2342,-0.006005125888816324,Loss
4145.20661152,4136.72280129,0.0315,0.2919,-0.005263632988089042,Loss
13275.82223431,13238.57049672,0.0662,0.2757,-0.006203772759625998,Loss
18590.19908867,18545.03062064,0.0973,0.258,-0.0059615112896962055,Loss
45027.56047499,45030.80241736,0.0329,0.4671,-0.004903483514837162,Loss
18512.73013603,18424.07006579,0.0151,0.4893,-0.009783791304057885,Loss
5858.90654398,5878.36143901,0.0237,0.0591,0.002490505425431403,Profitable
26464.46784636,26339.59304299,0.0936,0.4816,-0.010410701224167759,Loss
18469.82066875,18457.08220365,0.0277,0.2009,-0.0029689038698957246,Loss
7913.44016532,7882.9133363,0.0625,0.2501,-0.006961830020162751,Loss
33800.99006074,33893.97904936,0.0837,0.2692,-0.000775191423705138,Neutral
25930.65957531,25982.47210781,0.0832,0.3302,-0.002127088045312305,Loss
4277.3698211,4294.9111609,0.0567,0.0687,0.0028433984132200957,Profitable
47392.17263507,47518.94240588,0.0491,0.3897,-0.0017056063415151097,Neutral
26633.84371675,26684.25044831,0.0511,0.202,-0.0006368063051603156,Neutral
34741.1863681,34642.07415598,0.0266,0.4945,-0.008022070552865425,Loss
47164.19831647,47316.56353596,0.0989,0.3386,-0.0011394876694575218,Neutral
47063.50754916,47148.91539777,0.021,0.2983,-0.0013738770581154809,Neutral
41266.69764956,41456.52712192,0.0593,0.2574,0.0014285403483392184,Neutral
32516.93677692,32667.98154846,0.0312,0.339,0.0009396321996277058,Neutral
14133.59761717,14110.84026211,0.015,0.2243,-0.003993603414626291,Loss
47493.16529865,47321.26043053,0.088,0.1701,-0.0061846081958158786,Loss
36479.00223127,36461.5138149,0.0614,0.0737,-0.0018279409427620686,Neutral
26955.84259693,26986.1804543,0.0105,0.2748,-0.0017226203647802522,Neutral
39165.7441125,39131.82462176,0.0173,0.2262,-0.003293031418741765,Loss
11436.16865164,11452.52249753,0.0651,0.0241,0.0005375314275557395,Neutral
10126.28091882,10128.01916722,0.0401,0.1438,-0.001664282247057391,Neutral
4528.03854232,4535.66070641,0.0707,0.3844,-0.0028546825423295366,Loss
8927.8382344,8919.49693182,0.0394,0.4077,-0.005381243074001862,Loss
41582.71581729,41567.70414412,0.0963,0.2963,-0.004270242549145532,Loss
31472.41546533,31626.02913883,0.0843,0.1876,0.002156036492996683,Profitable
18361.88680944,18414.44599503,0.0466,0.2815,-0.0004172245082703553,Neutral
6925.7652348,6924.63002877,0.0143,0.1875,-0.002177516327998087,Loss
42450.73339642,42327.11544134,0.0216,0.1853,-0.00497074895751195,Loss
41590.6953142,41439.75800677,0.0659,0.3373,-0.007630346825744521,Loss
5836.127169,5853.63492356,0.0227,0.1815,0.0009559405442307299,Neutral
2390.34188625,2390.53599516,0.0398,0.2609,-0.002917023010987504,Loss
29647.55437907,29593.03152038,0.0876,0.3797,-0.006481744745082611,Loss
41457.81885106,41550.38955863,0.0466,0.1625,0.00014159292662089507,Neutral
27877.24407674,27832.40329243,0.0894,0.3561,-0.006036615387630713,Loss
8876.74507083,8905.71844897,0.0597,0.2792,-0.00012461348307136615,Neutral
37814.87164355,37781.84523268,0.0832,0.3665,-0.005346328523812275,Loss
47916.51043003,48034.03184458,0.0266,0.2996,-0.0008067395930376541,Neutral
32064.61573882,32039.66134961,0.0606,0.3193,-0.0045599300073302495,Loss
44934.67159398,44787.51937753,0.028,0.1352,-0.004898808569698736,Loss
6433.44546018,6431.72730345,0.0559,0.1802,-0.0026218760901408384,Loss
19659.89757892,19738.87733991,0.0342,0.0888,0.0027838785987277723,Profitable
34832.51308728,35004.04328402,0.062,0.3457,0.0008439868926870081,Neutral
29993.92338233,29917.50189856,0.0357,0.1823,-0.004717614479679109,Loss
37448.87984715,37591.84924228,0.0711,0.2389,0.0007155034762507813,Neutral
24345.20762791,24365.72482455,0.0113,0.1913,-0.0011808463951294551,Neutral
13609.36715622,13589.7552007,0.0195,0.1488,-0.003118814040214029,Loss
1244.28106865,1244.13177542,0.0587,0.4979,-0.005654510520481795,Loss
40169.73732987,40004.52159013,0.0179,0.0576,-0.004864267982691789,Loss
12602.38760985,12615.72566432,0.0328,0.4551,-0.0038020744815448425,Loss
48275.76460423,48435.02941593,0.0799,0.0199,0.002298769302541911,Profitable
40073.86204786,40090.0252845,0.0178,0.2004,-0.0017747912702711988,Neutral
26780.26457984,26648.07230976,0.0759,0.0948,-0.006631861789284011,Loss
14092.56654817,14158.45788251,0.0241,0.1047,0.0033832516099439485,Profitable
35035.59606996,34978.84420418,0.0568,0.3428,-0.00559348290059469,Loss
11184.40163957,11230.00595177,0.0639,0.2712,0.0007240660115301451,Neutral
24111.52652357,24075.7099619,0.0643,0.4792,-0.0068830445759800974,Loss
38725.79827169,38727.65823309,0.0607,0.3409,-0.003952099368039212,Loss
420.787745,422.74177052,0.0466,0.0268,0.00390686436947998,Profitable
39990.57588894,40082.14087783,0.0699,0.2607,-0.0010129868918490779,Neutral
44782.28652698,44940.3539425,0.0796,0.2752,-1.8249124428286272e-05,Neutral
39519.59480292,39703.96118029,0.021,0.3031,0.0014195880748406062,Neutral
7891.08837221,7910.05687396,0.0789,0.3818,-0.002193108575132941,Loss
46771.48490801,46943.6775375,0.0279,0.0906,0.0024936179234185257,Profitable
43527.65313176,43329.61326445,0.0358,0.1804,-0.006697268838560668,Loss
17382.87477827,17361.94850773,0.0339,0.2638,-0.004168434629673455,Loss
4158.92129489,4166.04191187,0.0176,0.1576,-3.979953463498887e-05,Neutral
7166.71907201,7148.56584464,0.0642,0.3383,-0.006531699856142966,Loss
6964.49215321,6939.98564597,0.0956,0.3649,-0.008086540267496792,Loss
9901.6767315,9904.16221666,0.0655,0.2681,-0.0030747261204731213,Loss
971.54640652,973.91296701,0.0813,0.3657,-0.002025078163335264,Loss
21850.70305991,21870.98638585,0.0149,0.3333,-0.002544869961356647,Loss
4743.11587024,4758.49803566,0.081,0.2439,-5.929996159664302e-06,Neutral
8457.02544373,8421.22295499,0.0277,0.3673,-0.008151263667901233,Loss
4005.5138354,3997.72110593,0.0897,0.3595,-0.006408712637845483,Loss
12112.69834451,12139.39819714,0.0892,0.4711,-0.003379777006484724,Loss
6086.9458679,6103.90965186,0.0956,0.2835,-0.0010002956365257813,Neutral
42608.00257576,42769.43601532,0.0528,0.1118,0.0021392843566343227,Profitable
17865.25750696,17871.87693683,0.0562,0.1977,-0.00216298847125816,Loss
40470.73239704,40617.54608484,0.0528,0.437,-0.0012641572824333713,Neutral
5513.50142557,5526.86179917,0.0485,0.0305,0.0016319211107063002,Neutral
49770.7360608,49569.42240057,0.067,0.3849,-0.008525294027446803,Loss
8224.61341298,8227.88290987,0.0359,0.4311,-0.004252614385850781,Loss
20295.43122351,20369.74004179,0.0783,0.1362,0.0015131113319358362,Neutral
38308.81401862,38299.43830992,0.0968,0.245,-0.003650263648325046,Loss
26102.62805481,25986.61426383,0.0345,0.3248,-0.008008749869148785,Loss
31064.06806411,31178.49298984,0.0933,0.2817,-6.623773343836836e-05,Neutral
47355.8623047,47458.43879301,0.0102,0.1118,0.0009449251237915099,Neutral
25679.94566629,25599.58015338,0.0691,0.2891,-0.006687549983637946,Loss
24623.87051201,24660.11446704,0.0464,0.2054,-0.0010434692944872833,Neutral
38339.05482588,38148.80037847,0.0614,0.4912,-0.010430778344114015,Loss
29803.74043705,29795.98177615,0.0882,0.2396,-0.0035267643393297942,Loss
11160.31696956,11197.26490444,0.0275,0.2818,0.00021698169853028214,Neutral
941.39849983,937.10018807,0.0693,0.1133,-0.006380228828561218,Loss
12506.14838184,12531.26089059,0.0466,0.4605,-0.0030475329429082935,Loss
28324.0464183,28295.88177043,0.0507,0.203,-0.003522435904391301,Loss
40695.98835533,40585.3691837,0.0301,0.189,-0.004898451179389734,Loss
14972.1576327,14919.08675197,0.0222,0.1957,-0.005711193432614895,Loss
30285.43405602,30228.537437,0.0945,0.4505,-0.007288954529756836,Loss
8921.74763926,8936.89385508,0.0508,0.306,-0.0018636767579544003,Neutral
33059.85042853,33092.90798284,0.0426,0.3774,-0.0031866853748112193,Loss
43143.75853002,43115.99611891,0.0973,0.0136,-0.0017505447966776574,Neutral
14666.71175872,14666.32979493,0.0581,0.3258,-0.0038502617507528117,Loss
42597.90124603,42610.22732707,0.0945,0.291,-0.0035519483580210825,Loss
14558.23483848,14597.74691715,0.0139,0.2564,1.1040860069536965e-05,Neutral
39832.8649915,39896.94451526,0.0534,0.4107,-0.003018282264492484,Loss
23980.91572924,23970.28975063,0.0476,0.1827,-0.002739791712939552,Loss
48577.67123473,48474.23765263,0.0246,0.3133,-0.005489691596055462,Loss
34643.90199905,34652.05046647,0.035,0.1052,-0.0011651600470906772,Neutral
11807.07659296,11764.40948558,0.0985,0.4711,-0.009256961733349956,Loss
516.5775892,514.78858414,0.0827,0.3663,-0.007917637328339356,Loss
37815.84480579,37700.61992991,0.0123,0.1894,-0.005053806386754189,Loss
5437.81806029,5435.35327895,0.0758,0.4625,-0.005805018193755958,Loss
48073.81551409,47956.3867983,0.0786,0.0862,-0.004083944835288339,Loss
47498.67777157,47582.76272143,0.0759,0.481,-0.0037777032224080996,Loss
41687.17393647,41766.35781174,0.0842,0.0251,0.000805597613635567,Neutral
26224.34480819,26287.96799218,0.0169,0.2486,-0.00022828243032389583,Neutral
24693.00841577,24736.89217146,0.0748,0.3237,-0.0021990634146027734,Loss
32058.3164757,31984.3894101,0.0175,0.4813,-0.00725781634761347,Loss
26996.76955632,26932.98611686,0.0445,0.0369,-0.00317404861370807,Loss
6402.34042322,6406.56917552,0.08,0.3677,-0.003799488681655719,Loss
43898.12242881,43784.81510097,0.0756,0.2845,-0.006159960899243243,Loss
39698.18855425,39862.2664795,0.0761,0.2178,0.001190634533611345,Neutral
885.61382038,883.57213257,0.0244,0.1143,-0.003687278640408761,Loss
23713.94589104,23683.86537498,0.0866,0.4714,-0.006810471244060012,Loss
8649.12747043,8671.87671454,0.0137,0.2344,0.00014886639293604456,Neutral
4493.99534861,4501.65102003,0.0546,0.1527,-0.0003687022259470012,Neutral
23128.67693752,23224.6599322,0.0877,0.4005,-0.0007284873926316054,Neutral
45870.59174278,45656.62240071,0.0189,0.398,-0.008796955573071096,Loss
40384.1056136,40387.24668869,0.0343,0.3053,-0.0033069894796892026,Loss
13584.14144128,13560.32868869,0.0919,0.2545,-0.005198972549871331,Loss
39862.01375505,39932.34413256,0.0749,0.406,-0.0030300825090872727,Loss
9390.17369479,9361.33366038,0.0956,0.1333,-0.005348057650808772,Loss
6078.36857273,6093.85657222,0.0146,0.4495,-0.002083279452102683,Loss
25003.50325944,25119.71819845,0.0594,0.1247,0.002801788149953977,Profitable
30140.93114678,30147.77393222,0.0564,0.3582,-0.00390279267633665,Loss
116.27040665,115.69679472,0.0784,0.2284,-0.007976956848796984,Loss
30352.19445024,30310.94006485,0.0293,0.2884,-0.004521823711905207,Loss
18598.92508949,18598.62701344,0.0593,0.3157,-0.003751956682712806,Loss
28738.07297316,28623.97551594,0.0188,0.3141,-0.007275035686178537,Loss
15843.32261747,15838.70173963,0.0681,0.3433,-0.004387610278031713,Loss
10018.21060476,10004.98819106,0.0273,0.2569,-0.004150043441966459,Loss
42650.21430145,42770.05783976,0.0395,0.0504,0.0019092000685481394,Neutral
43713.47341783,43679.40399706,0.0167,0.1862,-0.0028026936515911133,Loss
42251.99734336,42230.33587652,0.0672,0.3107,-0.004275516028610188,Loss
28093.75406899,28080.30470032,0.0471,0.4704,-0.005624624199473638,Loss
29854.74329498,29705.9210174,0.0299,0.1174,-0.006448380357485845,Loss
6678.2723365,6687.92645304,0.0535,0.1047,-0.00013618365148717492,Neutral
47620.22141445,47396.36802317,0.0274,0.4891,-0.009815110298729578,Loss
17716.37532565,17655.2182499,0.0847,0.2095,-0.00637525236848892,Loss
21987.07077332,21909.69626252,0.0809,0.3055,-0.007354672904348054,Loss
36509.80285537,36342.20209535,0.0666,0.3802,-0.009018275095871232,Loss
17047.71500444,16983.47160342,0.0727,0.0499,-0.004988330752444517,Loss
39076.03070897,39038.84064398,0.0519,0.4437,-0.00587860164582016,Loss
30607.62084212,30757.32217718,0.0557,0.3792,0.0005396355321058008,Neutral
5453.64101232,5473.42117055,0.0362,0.176,0.0015017769742734154,Neutral
16336.02639951,16260.32280224,0.0742,0.3908,-0.009241178552219413,Loss
40446.07156043,40531.95945046,0.0232,0.3635,-0.0017367676737873846,Neutral
40506.42800432,40491.97949782,0.0885,0.2846,-0.004072502127955455,Loss
7269.97359838,7277.91629057,0.0509,0.2597,-0.002007231695895544,Loss
34822.21859602,34821.19270317,0.092,0.2289,-0.003228101890883559,Loss
